,Campus,Identificador,Ano,Semestre,Cd_Disciplina,Codigo_Conceito,Nota,Faltas_Teorica,Faltas_Pratica
1429,CRP,30005921,2016,1,SIN 499 ,S,0.0,0.0,0.0
1430,CRP,30005921,2016,2,SIN 491 , ,65.0,,
1431,CRP,30005924,2016,1,CRP 199 , ,60.0,,
1432,CRP,30005924,2016,1,CRP 297 , ,71.0,,
1433,CRP,30005924,2016,1,SIN 101 , ,68.0,,
1434,CRP,30005924,2016,1,SIN 110 , ,40.0,12.0,2.0
1435,CRP,30005924,2016,1,SIN 130 , ,69.0,0.0,0.0
1436,CRP,30005924,2016,2,ADE 190 , ,24.0,4.0,0.0
1437,CRP,30005924,2016,2,CRP 192 , ,36.0,10.0,0.0
1438,CRP,30005924,2017,1,AFA 001 ,K,,,
1439,CRP,30005924,2017,2,AFA 001 ,K,,,
1440,CRP,30005927,2016,1,ADE 104 , ,68.0,,
1441,CRP,30005927,2016,1,ADE 190 , ,60.0,,
1442,CRP,30005927,2016,1,CRP 199 , ,11.0,6.0,0.0
1443,CRP,30005927,2016,1,CRP 297 , ,76.0,,
1444,CRP,30005927,2016,1,CRP 300 , ,90.0,,
1445,CRP,30005927,2016,1,SIN 110 , ,11.0,0.0,4.0
1446,CRP,30005927,2016,1,SIN 130 , ,36.0,2.0,0.0
1447,CRP,30005927,2016,2,SIN 100 , ,75.0,6.0,0.0
1448,CRP,30005927,2016,2,SIN 101 , ,93.0,2.0,0.0
1449,CRP,30005927,2016,2,SIN 110 ,L,11.0,10.0,14.0
1450,CRP,30005933,2016,1,ADE 190 , ,65.0,14.0,0.0
1451,CRP,30005933,2016,1,CRP 291 , ,70.0,2.0,0.0
1452,CRP,30005933,2016,1,CRP 297 , ,97.0,,
1453,CRP,30005933,2016,1,SIN 100 , ,67.0,,
1454,CRP,30005933,2016,1,SIN 101 , ,83.0,,
1455,CRP,30005933,2016,1,SIN 110 , ,84.0,,
1456,CRP,30005933,2016,1,SIN 130 , ,64.0,,
1457,CRP,30005933,2016,1,SIN 132 , ,20.0,0.0,0.0
1458,CRP,30005933,2016,1,SIN 211 , ,65.0,2.0,0.0
1459,CRP,30005933,2016,1,SIN 221 , ,68.0,,
1460,CRP,30005933,2016,1,SIN 251 , ,60.0,0.0,0.0
1461,CRP,30005933,2016,2,ADE 104 , ,64.0,10.0,0.0
1462,CRP,30005933,2016,2,SIN 220 , ,68.0,8.0,0.0
1463,CRP,30005933,2016,2,SIN 252 , ,11.0,10.0,0.0
1464,CRP,30005933,2016,2,SIN 323 , ,5.0,14.0,0.0
1465,CRP,30005933,2017,0,ADE 345 , ,69.0,0.0,0.0
1466,CRP,30005933,2017,1,SIN 132 , ,73.0,0.0,0.0
1467,CRP,30005933,2017,1,SIN 141 , ,75.0,4.0,0.0
1468,CRP,30005933,2017,1,SIN 222 , ,70.0,4.0,0.0
1469,CRP,30005933,2017,1,SIN 321 , ,81.0,10.0,0.0
1470,CRP,30005933,2017,1,SIN 394 , ,100.0,0.0,0.0
1471,CRP,30005933,2017,2,CIC 100 , ,77.0,2.0,0.0
1472,CRP,30005933,2017,2,CRP 099 ,S,0.0,0.0,0.0
1473,CRP,30005933,2017,2,CRP 199 ,L,24.0,30.0,0.0
1474,CRP,30005933,2017,2,SIN 142 , ,55.0,0.0,0.0
1475,CRP,30005933,2017,2,SIN 252 , ,76.0,6.0,0.0
1476,CRP,30005933,2017,2,SIN 322 , ,88.0,0.0,0.0
1477,CRP,30005933,2017,2,SIN 323 , ,69.0,0.0,0.0
1478,CRP,30005933,2018,0,SIN 460 , ,63.0,4.0,0.0
1479,CRP,30005933,2018,1,CRP 199 , ,64.0,2.0,0.0
1480,CRP,30005933,2018,1,SIN 131 , ,64.0,0.0,0.0
1481,CRP,30005933,2018,1,SIN 143 , ,60.0,4.0,2.0
1482,CRP,30005933,2018,1,SIN 320 , ,71.0,0.0,4.0
1483,CRP,30005933,2018,1,SIN 490 , ,94.0,2.0,0.0
1484,CRP,30005933,2018,1,SIN 498 ,S,96.0,0.0,0.0
1485,CRP,30005933,2018,2,ADE 327 , ,69.0,6.0,0.0
1486,CRP,30005933,2018,2,CRP 192 , ,78.0,6.0,0.0
1487,CRP,30005933,2018,2,CRP 298 , ,13.0,2.0,0.0
1488,CRP,30005933,2018,2,SIN 142 , ,90.0,0.0,0.0
1489,CRP,30005933,2018,2,SIN 499 ,Q,0.0,0.0,0.0
1490,CRP,30005933,2019,0,SIN 493 , ,60.0,8.0,0.0
1491,CRP,30005933,2019,1,CRP 298 , ,65.0,14.0,0.0
1492,CRP,30005933,2019,1,SIN 351 , ,77.0,1.0,0.0
1493,CRP,30005933,2019,1,SIN 392 , ,69.0,8.0,0.0
1494,CRP,30005933,2019,1,SIN 496 ,S,100.0,0.0,0.0
1495,CRP,30005933,2019,1,SIN 499 ,Q,0.0,0.0,0.0
1496,CRP,30005933,2019,2,SIN 213 , ,77.0,0.0,0.0
1497,CRP,30005933,2019,2,SIN 352 , ,73.0,0.0,0.0
1498,CRP,30005933,2019,2,SIN 421 , ,76.0,10.0,0.0
1499,CRP,30005933,2019,2,SIN 480 , ,82.0,10.0,0.0
1500,CRP,30005933,2019,2,SIN 499 ,S,100.0,0.0,0.0
1501,CRP,30005952,2016,1,ADE 104 , ,79.0,,
1502,CRP,30005952,2016,1,ADE 190 , ,65.0,,
1503,CRP,30005952,2016,1,ADE 327 , ,69.0,,
1504,CRP,30005952,2016,1,ADE 345 , ,96.0,,
1505,CRP,30005952,2016,1,CRP 199 ,L,0.0,58.0,0.0
1506,CRP,30005952,2016,1,CRP 291 , ,60.0,,
1507,CRP,30005952,2016,1,CRP 297 , ,60.0,,
1508,CRP,30005952,2016,1,SIN 100 , ,61.0,,
1509,CRP,30005952,2016,1,SIN 101 , ,66.0,,
1510,CRP,30005952,2016,1,SIN 110 , ,64.0,,
1511,CRP,30005952,2016,1,SIN 130 , ,60.0,,
1512,CRP,30005952,2016,1,SIN 141 , ,10.0,8.0,0.0
1513,CRP,30005952,2016,1,SIN 211 , ,15.0,14.0,0.0
1514,CRP,30005952,2016,1,SIN 221 , ,73.0,,
1515,CRP,30005952,2016,1,SIN 222 , ,60.0,,
1516,CRP,30005952,2016,1,SIN 251 , ,14.0,0.0,0.0
1517,CRP,30005952,2016,1,SIN 321 , ,77.0,,
1518,CRP,30005952,2016,1,SIN 322 , ,71.0,,
1519,CRP,30005952,2016,2,CIC 100 ,L,16.0,16.0,0.0
1520,CRP,30005952,2016,2,SIN 211 , ,12.0,12.0,2.0
1521,CRP,30005952,2016,2,SIN 220 , ,52.0,10.0,0.0
1522,CRP,30005952,2016,2,SIN 323 ,L,0.0,16.0,0.0
1523,CRP,30005952,2016,2,SIN 480 ,L,0.0,24.0,0.0
1524,CRP,30005952,2017,1,CIC 100 , ,70.0,14.0,0.0
1525,CRP,30005952,2017,1,SIN 141 , ,0.0,8.0,0.0
1526,CRP,30005952,2017,1,SIN 211 , ,13.0,8.0,6.0
1527,CRP,30005952,2017,1,SIN 251 , ,53.0,6.0,0.0
1528,CRP,30005952,2017,1,SIN 422 , ,76.0,4.0,0.0
1529,CRP,30005952,2017,2,CRP 199 ,L,0.0,32.0,0.0
1530,CRP,30005952,2017,2,SIN 211 , ,9.0,4.0,2.0
1531,CRP,30005952,2017,2,SIN 220 , ,61.0,14.0,0.0
1532,CRP,30005952,2017,2,SIN 421 , ,64.0,8.0,0.0
1533,CRP,30005952,2017,2,SIN 423 , ,65.0,10.0,0.0
1534,CRP,30005952,2018,1,SIN 132 , ,0.0,0.0,0.0
1535,CRP,30005952,2018,1,SIN 141 ,L,0.0,38.0,0.0
1536,CRP,30005952,2018,1,SIN 251 ,L,0.0,42.0,0.0
1537,CRP,30006022,2016,1,CRP 199 , ,0.0,16.0,0.0
1538,CRP,30006022,2016,1,CRP 297 , ,82.0,7.0,0.0
1539,CRP,30006022,2016,1,SIN 110 ,L,0.0,28.0,18.0
1540,CRP,30006022,2016,1,SIN 130 , ,15.0,6.0,0.0
1541,CRP,30006022,2016,2,SIN 100 , ,71.0,4.0,0.0
1542,CRP,30006022,2016,2,SIN 101 , ,83.0,0.0,0.0
1543,CRP,30006022,2016,2,SIN 110 , ,5.0,2.0,0.0
1544,CRP,30006022,2017,1,CRP 291 ,L,15.0,20.0,0.0
1545,CRP,30006022,2017,1,SIN 110 , ,4.0,0.0,0.0
1546,CRP,30006022,2017,1,SIN 222 , ,57.0,2.0,0.0
1547,CRP,30006022,2017,2,ADE 104 , ,44.0,4.0,0.0
1548,CRP,30006022,2017,2,CRP 291 , ,79.0,2.0,0.0
1549,CRP,30006022,2017,2,SIN 220 , ,14.0,0.0,0.0
1550,CRP,30006047,2016,1,ADE 345 , ,96.0,,
1551,CRP,30006047,2016,1,CRP 297 , ,98.0,,
1552,CRP,30006047,2016,1,CRP 300 , ,93.0,,
1553,CRP,30006047,2016,1,SIN 100 , ,72.0,,
1554,CRP,30006047,2016,1,SIN 110 ,L,0.0,30.0,18.0
1555,CRP,30006047,2016,1,SIN 130 , ,12.0,4.0,0.0
1556,CRP,30006047,2016,1,SIN 222 , ,43.0,8.0,0.0
1557,CRP,30006047,2016,2,ADE 104 ,L,24.0,30.0,0.0
1558,CRP,30006047,2016,2,ADE 190 , ,5.0,4.0,0.0
1559,CRP,30006047,2016,2,SIN 101 , ,81.0,4.0,0.0
1560,CRP,30006052,2016,1,ADE 104 , ,72.0,,
1561,CRP,30006052,2016,1,ADE 190 , ,37.0,14.0,0.0
1562,CRP,30006052,2016,1,ADE 345 , ,32.0,12.0,0.0
1563,CRP,30006052,2016,1,CRP 291 , ,68.0,8.0,0.0
1564,CRP,30006052,2016,1,CRP 297 , ,60.0,,
1565,CRP,30006052,2016,1,SIN 100 , ,75.0,,
1566,CRP,30006052,2016,1,SIN 101 , ,66.0,,
1567,CRP,30006052,2016,1,SIN 110 , ,60.0,,
1568,CRP,30006052,2016,1,SIN 130 , ,60.0,,
1569,CRP,30006052,2016,1,SIN 211 , ,27.0,12.0,6.0
1570,CRP,30006052,2016,1,SIN 222 , ,63.0,,
1571,CRP,30006052,2016,2,SIN 220 ,L,5.0,18.0,0.0
1572,CRP,30006052,2016,2,SIN 221 ,L,14.0,26.0,0.0
1573,CRP,30006052,2016,2,SIN 323 ,L,1.0,16.0,0.0
1574,CRP,30006105,2016,2,ADE 104 ,T,,,
1575,CRP,30006105,2016,2,CRP 297 , ,62.0,12.0,0.0
1576,CRP,30006105,2016,2,SIN 100 , ,12.0,14.0,0.0
1577,CRP,30006105,2016,2,SIN 101 , ,89.0,0.0,0.0
1578,CRP,30006105,2016,2,SIN 110 ,L,7.0,12.0,10.0
1579,CRP,30006105,2016,2,SIN 221 ,T,,,
1580,CRP,30006105,2016,2,SIN 222 ,T,,,
1581,CRP,30006105,2017,1,AFA 001 ,K,,,
1582,CRP,30006105,2017,2,AFA 001 ,K,,,
1583,CRP,30006346,2017,1,CRP 199 , ,85.0,0.0,0.0
1584,CRP,30006346,2017,1,CRP 297 , ,82.0,0.0,0.0
1585,CRP,30006346,2017,1,SIN 110 , ,75.0,0.0,0.0
1586,CRP,30006346,2017,1,SIN 130 , ,85.0,2.0,0.0
1587,CRP,30006346,2017,2,CRP 192 , ,76.0,4.0,0.0
1588,CRP,30006346,2017,2,CRP 291 , ,93.0,6.0,0.0
1589,CRP,30006346,2017,2,CRP 298 , ,14.0,10.0,0.0
1590,CRP,30006346,2017,2,SIN 100 , ,83.0,4.0,0.0
1591,CRP,30006346,2017,2,SIN 101 , ,93.0,6.0,0.0
1592,CRP,30006346,2017,2,SIN 211 , ,78.0,2.0,0.0
1593,CRP,30006346,2018,0,SIN 460 , ,66.0,4.0,0.0
1594,CRP,30006346,2018,1,SIN 132 , ,78.0,0.0,0.0
1595,CRP,30006346,2018,1,SIN 141 , ,88.0,4.0,0.0
1596,CRP,30006346,2018,1,SIN 222 , ,89.0,2.0,0.0
1597,CRP,30006346,2018,1,SIN 251 , ,64.0,2.0,0.0
1598,CRP,30006346,2018,2,CIC 100 , ,87.0,4.0,0.0
1599,CRP,30006346,2018,2,SIN 142 , ,72.0,0.0,0.0
1600,CRP,30006346,2018,2,SIN 213 , ,81.0,4.0,4.0
1601,CRP,30006346,2018,2,SIN 220 , ,84.0,4.0,0.0
1602,CRP,30006346,2018,2,SIN 221 , ,78.0,4.0,0.0
1603,CRP,30006346,2018,2,SIN 252 , ,68.0,6.0,0.0
1604,CRP,30006346,2019,1,ADE 104 , ,87.0,12.0,0.0
1605,CRP,30006346,2019,1,SIN 131 , ,86.0,6.0,0.0
1606,CRP,30006346,2019,1,SIN 143 , ,86.0,7.0,7.0
1607,CRP,30006346,2019,1,SIN 320 , ,91.0,0.0,0.0
1608,CRP,30006346,2019,1,SIN 321 , ,88.0,2.0,0.0
1609,CRP,30006346,2019,1,SIN 351 , ,88.0,0.0,0.0
1610,CRP,30006346,2019,2,CRP 298 , ,74.0,6.0,0.0
1611,CRP,30006346,2019,2,SIN 322 , ,91.0,0.0,0.0
1612,CRP,30006346,2019,2,SIN 323 , ,81.0,10.0,0.0
1613,CRP,30006346,2019,2,SIN 352 , ,75.0,0.0,0.0
1614,CRP,30006346,2019,2,SIN 421 , ,96.0,4.0,0.0
1615,CRP,30006346,2020,0,SIN 343 ,L,0.0,20.0,18.0
1616,CRP,30006346,2020,2,ADE 327 , ,65.0,0.0,0.0
1617,CRP,30006346,2020,2,CCF 424 , ,77.0,0.0,0.0
1618,CRP,30006346,2020,2,LEF 100 , ,99.0,0.0,0.0
1619,CRP,30006346,2020,2,SIN 480 , ,80.0,0.0,0.0
1620,CRP,30006346,2020,3,SIN 490 , ,86.0,0.0,0.0
1621,CRP,30006346,2020,3,SIN 498 ,S,86.0,0.0,0.0
1622,CRP,30006346,2020,4,ADE 190 , ,95.0,0.0,0.0
1623,CRP,30006346,2020,4,SIN 392 , ,96.0,0.0,0.0
1624,CRP,30006347,2017,1,CRP 199 , ,26.0,0.0,0.0
1625,CRP,30006347,2017,1,CRP 297 , ,68.0,0.0,0.0
1626,CRP,30006347,2017,1,SIN 110 , ,4.0,0.0,0.0
1627,CRP,30006347,2017,1,SIN 130 , ,69.0,2.0,0.0
1628,CRP,30006347,2017,2,CIC 100 , ,73.0,4.0,0.0
1629,CRP,30006347,2017,2,CRP 291 , ,100.0,0.0,0.0
1630,CRP,30006347,2017,2,SIN 100 , ,72.0,6.0,0.0
1631,CRP,30006347,2017,2,SIN 101 , ,99.0,0.0,0.0
1632,CRP,30006347,2017,2,SIN 110 , ,34.0,4.0,2.0
1633,CRP,30006347,2018,1,ADE 190 , ,65.0,0.0,0.0
1634,CRP,30006347,2018,1,ADE 345 , ,79.0,2.0,0.0
1635,CRP,30006347,2018,1,SIN 091 ,N,0.0,0.0,0.0
1636,CRP,30006347,2018,1,SIN 110 , ,79.0,2.0,0.0
1637,CRP,30006347,2018,1,SIN 132 , ,68.0,0.0,0.0
1638,CRP,30006347,2018,1,SIN 222 , ,69.0,2.0,0.0
1639,CRP,30006347,2018,1,SIN 422 , ,77.0,0.0,0.0
1640,CRP,30006347,2018,2,CRP 070 ,N,0.0,22.0,0.0
1641,CRP,30006347,2018,2,SIN 211 , ,50.0,4.0,2.0
1642,CRP,30006347,2018,2,SIN 220 , ,65.0,4.0,0.0
1643,CRP,30006347,2018,2,SIN 221 , ,70.0,2.0,0.0
1644,CRP,30006347,2018,2,SIN 421 , ,75.0,2.0,0.0
1645,CRP,30006347,2019,0,CRP 199 , ,6.0,4.0,0.0
1646,CRP,30006347,2019,1,CRP 199 , ,20.0,4.0,0.0
1647,CRP,30006347,2019,1,SIN 141 , ,55.0,2.0,0.0
1648,CRP,30006347,2019,1,SIN 211 , ,73.0,4.0,4.0
1649,CRP,30006347,2019,1,SIN 251 , ,67.0,1.0,0.0
1650,CRP,30006347,2019,1,SIN 321 , ,68.0,0.0,0.0
1651,CRP,30006347,2019,2,CRP 199 , ,40.0,6.0,0.0
1652,CRP,30006347,2019,2,SIN 142 , ,71.0,2.0,0.0
1653,CRP,30006347,2019,2,SIN 213 , ,70.0,1.0,0.0
1654,CRP,30006347,2019,2,SIN 252 , ,77.0,10.0,0.0
1655,CRP,30006347,2019,2,SIN 322 , ,79.0,4.0,0.0
1656,CRP,30006347,2020,2,ADE 104 , ,76.0,2.0,0.0
1657,CRP,30006347,2020,2,CRP 199 , ,89.0,4.0,0.0
1658,CRP,30006347,2020,2,SIN 323 , ,70.0,2.0,0.0
1659,CRP,30006347,2020,2,SIN 352 , ,69.0,0.0,1.0
1660,CRP,30006347,2020,4,SIN 141 , ,87.0,0.0,0.0
1661,CRP,30006347,2020,4,SIN 143 , ,66.0,0.0,0.0
1662,CRP,30006347,2020,4,SIN 320 , ,91.0,2.0,2.0
1663,CRP,30006347,2020,4,SIN 351 , ,85.0,4.0,0.0
1664,CRP,30006348,2017,1,CRP 199 , ,18.0,0.0,0.0
1665,CRP,30006348,2017,1,CRP 297 , ,52.0,4.0,0.0
1666,CRP,30006348,2017,1,SIN 110 , ,2.0,0.0,0.0
1667,CRP,30006348,2017,1,SIN 130 , ,74.0,0.0,0.0
1668,CRP,30006348,2017,2,CIC 100 , ,51.0,6.0,0.0
1669,CRP,30006348,2017,2,SIN 100 , ,72.0,4.0,0.0
1670,CRP,30006348,2017,2,SIN 101 , ,99.0,2.0,0.0
1671,CRP,30006348,2017,2,SIN 110 , ,39.0,2.0,0.0
1672,CRP,30006348,2018,1,ADE 190 , ,70.0,0.0,0.0
1673,CRP,30006348,2018,1,CIC 100 , ,77.0,6.0,0.0
1674,CRP,30006348,2018,1,SIN 222 , ,75.0,8.0,0.0
1675,CRP,30006348,2018,2,ADE 104 , ,84.0,14.0,0.0
1676,CRP,30006348,2018,2,SIN 110 , ,89.0,8.0,4.0
1677,CRP,30006348,2018,2,SIN 220 , ,75.0,12.0,0.0
1678,CRP,30006348,2019,0,SIN 493 , ,93.0,8.0,0.0
1679,CRP,30006348,2019,1,AFA 001 ,K,,,
1680,CRP,30006349,2017,1,CRP 199 , ,11.0,0.0,0.0
1681,CRP,30006349,2017,1,CRP 297 , ,14.0,8.0,0.0
1682,CRP,30006349,2017,1,SIN 110 , ,0.0,0.0,0.0
1683,CRP,30006349,2017,1,SIN 130 , ,16.0,4.0,0.0
1684,CRP,30006349,2017,2,AFA 001 ,K,,,
1685,CRP,30006349,2018,1,ADE 104 , ,52.0,14.0,0.0
1686,CRP,30006349,2018,1,ADE 190 , ,60.0,0.0,0.0
1687,CRP,30006349,2018,1,CIC 100 , ,72.0,6.0,0.0
1688,CRP,30006349,2018,2,ADE 104 , ,69.0,14.0,0.0
1689,CRP,30006349,2018,2,ADE 327 ,L,0.0,38.0,0.0
1690,CRP,30006349,2018,2,CRP 199 ,L,4.0,16.0,0.0
1691,CRP,30006349,2018,2,CRP 297 , ,0.0,0.0,0.0
1692,CRP,30006350,2017,1,CRP 199 , ,64.0,0.0,0.0
1693,CRP,30006350,2017,1,CRP 297 , ,62.0,2.0,0.0
1694,CRP,30006350,2017,1,SIN 110 , ,44.0,0.0,0.0
1695,CRP,30006350,2017,1,SIN 130 , ,77.0,0.0,0.0
1696,CRP,30006350,2017,2,CRP 192 , ,70.0,4.0,0.0
1697,CRP,30006350,2017,2,CRP 291 , ,88.0,2.0,0.0
1698,CRP,30006350,2017,2,CRP 298 , ,8.0,12.0,0.0
1699,CRP,30006350,2017,2,SIN 081 ,S,67.0,0.0,0.0
1700,CRP,30006350,2017,2,SIN 100 , ,71.0,2.0,0.0
1701,CRP,30006350,2017,2,SIN 101 , ,86.0,2.0,0.0
1702,CRP,30006350,2017,2,SIN 110 , ,67.0,0.0,0.0
1703,CRP,30006350,2018,1,SIN 132 , ,76.0,0.0,0.0
1704,CRP,30006350,2018,1,SIN 141 , ,52.0,4.0,0.0
1705,CRP,30006350,2018,1,SIN 222 , ,85.0,4.0,0.0
1706,CRP,30006350,2018,1,SIN 251 , ,60.0,2.0,0.0
1707,CRP,30006350,2018,2,ADE 104 , ,81.0,6.0,0.0
1708,CRP,30006350,2018,2,CRP 298 , ,16.0,4.0,0.0
1709,CRP,30006350,2018,2,SIN 211 , ,75.0,2.0,6.0
1710,CRP,30006350,2018,2,SIN 220 , ,62.0,2.0,0.0
1711,CRP,30006350,2018,2,SIN 221 , ,81.0,0.0,0.0
1712,CRP,30006350,2019,1,CIC 100 , ,93.0,4.0,0.0
1713,CRP,30006350,2019,1,SIN 131 , ,71.0,0.0,0.0
1714,CRP,30006350,2019,1,SIN 141 , ,70.0,0.0,0.0
1715,CRP,30006350,2019,1,SIN 320 , ,74.0,0.0,0.0
1716,CRP,30006350,2019,1,SIN 321 , ,80.0,0.0,0.0
1717,CRP,30006350,2019,1,SIN 392 , ,5.0,2.0,0.0
1718,CRP,30006350,2019,2,ADE 327 , ,75.0,8.0,0.0
1719,CRP,30006350,2019,2,CRP 097 ,S,0.0,6.0,0.0
1720,CRP,30006350,2019,2,CRP 298 , ,68.0,6.0,0.0
1721,CRP,30006350,2019,2,SIN 142 , ,87.0,2.0,0.0
1722,CRP,30006350,2019,2,SIN 213 , ,65.0,0.0,0.0
1723,CRP,30006350,2019,2,SIN 252 , ,93.0,6.0,0.0
1724,CRP,30006350,2019,2,SIN 322 , ,81.0,2.0,0.0
1725,CRP,30006350,2020,2,SIN 323 , ,65.0,4.0,0.0
1726,CRP,30006350,2020,2,SIN 352 , ,78.0,2.0,1.0
1727,CRP,30006350,2020,2,SIN 421 , ,97.0,0.0,0.0
1728,CRP,30006350,2020,3,SIN 490 , ,88.0,0.0,0.0
1729,CRP,30006350,2020,3,SIN 498 ,S,88.0,0.0,0.0
1730,CRP,30006350,2020,4,SIN 143 , ,94.0,0.0,0.0
1731,CRP,30006350,2020,4,SIN 351 , ,92.0,0.0,0.0
1732,CRP,30006350,2020,4,SIN 392 , ,92.0,0.0,0.0
1733,CRP,30006351,2017,1,CRP 199 , ,14.0,0.0,0.0
1734,CRP,30006351,2017,1,CRP 297 , ,52.0,0.0,0.0
1735,CRP,30006351,2017,1,SIN 110 , ,0.0,0.0,0.0
1736,CRP,30006351,2017,1,SIN 130 , ,54.0,0.0,0.0
1737,CRP,30006351,2017,2,ADE 104 , ,66.0,0.0,0.0
1738,CRP,30006351,2017,2,ADE 327 , ,31.0,4.0,0.0
1739,CRP,30006351,2017,2,CIC 100 , ,84.0,0.0,0.0
1740,CRP,30006351,2017,2,CRP 199 , ,31.0,4.0,0.0
1741,CRP,30006351,2017,2,CRP 297 , ,30.0,0.0,0.0
1742,CRP,30006351,2017,2,SIN 101 , ,67.0,0.0,0.0
1743,CRP,30006351,2018,1,ADE 190 , ,40.0,0.0,0.0
1744,CRP,30006351,2018,1,SIN 132 , ,8.0,0.0,0.0
1745,CRP,30006351,2018,1,SIN 222 , ,45.0,4.0,0.0
1746,CRP,30006351,2018,2,AFA 008 ,Z,,,
1747,CRP,30006352,2017,1,CRP 199 , ,7.0,0.0,0.0
1748,CRP,30006352,2017,1,CRP 297 , ,46.0,0.0,0.0
1749,CRP,30006352,2017,1,SIN 110 , ,1.0,0.0,0.0
1750,CRP,30006352,2017,1,SIN 130 , ,32.0,4.0,0.0
1751,CRP,30006352,2017,2,AFA 001 ,K,,,
1752,CRP,30006353,2017,1,CRP 199 , ,0.0,0.0,0.0
1753,CRP,30006353,2017,1,CRP 297 , ,73.0,0.0,0.0
1754,CRP,30006353,2017,1,SIN 110 , ,28.0,0.0,0.0
1755,CRP,30006353,2017,1,SIN 130 , ,42.0,4.0,0.0
1756,CRP,30006354,2017,1,CRP 199 , ,1.0,0.0,0.0
1757,CRP,30006354,2017,1,CRP 297 , ,41.0,6.0,0.0
1758,CRP,30006354,2017,1,SIN 110 , ,0.0,0.0,0.0
1759,CRP,30006354,2017,1,SIN 130 , ,14.0,4.0,0.0
1760,CRP,30006354,2017,2,ADE 104 , ,45.0,0.0,0.0
1761,CRP,30006354,2017,2,SIN 100 , ,3.0,10.0,0.0
1762,CRP,30006354,2017,2,SIN 101 , ,34.0,4.0,0.0
1763,CRP,30006355,2017,1,CRP 199 , ,0.0,0.0,0.0
1764,CRP,30006355,2017,1,CRP 297 , ,0.0,10.0,0.0
1765,CRP,30006355,2017,1,SIN 110 , ,0.0,0.0,0.0
1766,CRP,30006355,2017,1,SIN 130 ,L,0.0,30.0,0.0
1767,CRP,30006356,2017,1,CRP 199 , ,0.0,0.0,0.0
1768,CRP,30006356,2017,1,CRP 297 , ,5.0,4.0,0.0
1769,CRP,30006356,2017,1,SIN 110 , ,0.0,0.0,0.0
1770,CRP,30006356,2017,1,SIN 130 ,L,0.0,30.0,0.0
1771,CRP,30006357,2017,1,CRP 199 , ,37.0,0.0,0.0
1772,CRP,30006357,2017,1,CRP 297 , ,60.0,4.0,0.0
1773,CRP,30006357,2017,1,SIN 110 , ,9.0,0.0,0.0
1774,CRP,30006357,2017,1,SIN 130 , ,44.0,2.0,0.0
1775,CRP,30006357,2017,2,ADE 104 , ,60.0,10.0,0.0
1776,CRP,30006357,2017,2,CRP 099 ,N,0.0,0.0,0.0
1777,CRP,30006357,2017,2,CRP 199 , ,51.0,8.0,0.0
1778,CRP,30006357,2017,2,SIN 101 , ,43.0,4.0,0.0
1779,CRP,30006358,2017,1,CRP 199 , ,80.0,0.0,0.0
1780,CRP,30006358,2017,1,CRP 297 , ,61.0,0.0,0.0
1781,CRP,30006358,2017,1,SIN 110 , ,57.0,0.0,0.0
1782,CRP,30006358,2017,1,SIN 130 , ,87.0,0.0,0.0
1783,CRP,30006358,2017,2,ADE 190 , ,68.0,9.0,0.0
1784,CRP,30006358,2017,2,CRP 192 , ,48.0,4.0,0.0
1785,CRP,30006358,2017,2,CRP 298 , ,60.0,6.0,0.0
1786,CRP,30006358,2017,2,SIN 100 , ,80.0,4.0,0.0
1787,CRP,30006358,2017,2,SIN 101 , ,82.0,2.0,0.0
1788,CRP,30006358,2018,1,SIN 110 , ,88.0,0.0,0.0
1789,CRP,30006358,2018,1,SIN 132 , ,69.0,0.0,0.0
1790,CRP,30006358,2018,2,CRP 192 , ,77.0,4.0,0.0
1791,CRP,30006358,2018,2,CRP 291 , ,90.0,3.0,0.0
1792,CRP,30006358,2018,2,SIN 211 , ,62.0,6.0,2.0
1793,CRP,30006358,2018,2,SIN 323 , ,68.0,4.0,0.0
1794,CRP,30006358,2019,1,ADE 104 , ,34.0,14.0,0.0
1795,CRP,30006358,2019,1,ADE 345 , ,61.0,8.0,0.0
1796,CRP,30006358,2019,1,SIN 141 , ,61.0,4.0,0.0
1797,CRP,30006358,2019,1,SIN 251 , ,72.0,1.0,0.0
1798,CRP,30006358,2019,1,SIN 430 , ,80.0,1.0,0.0
1799,CRP,30006358,2019,2,SIN 142 , ,70.0,0.0,0.0
1800,CRP,30006358,2019,2,SIN 213 , ,78.0,0.0,0.0
1801,CRP,30006358,2019,2,SIN 220 , ,87.0,6.0,0.0
1802,CRP,30006358,2019,2,SIN 221 , ,53.0,6.0,0.0
1803,CRP,30006358,2019,2,SIN 252 , ,94.0,0.0,0.0
1804,CRP,30006358,2020,2,CIC 100 , ,73.0,0.0,0.0
1805,CRP,30006358,2020,2,SIN 221 , ,84.0,2.0,0.0
1806,CRP,30006358,2020,2,SIN 480 , ,60.0,2.0,0.0
1807,CRP,30006358,2020,3,SIN 494 , ,98.0,0.0,0.0
1808,CRP,30006358,2020,4,SIN 131 , ,51.0,2.0,0.0
1809,CRP,30006358,2020,4,SIN 143 , ,65.0,0.0,0.0
1810,CRP,30006358,2020,4,SIN 222 , ,85.0,2.0,0.0
1811,CRP,30006358,2020,4,SIN 320 , ,73.0,0.0,0.0
1812,CRP,30006358,2020,4,SIN 351 , ,71.0,1.0,0.0
